被験者名,ID5
試行事例,M2
隆起部上センサ,1
最大挙上時間,59
安静時間,30
CH1,CH2,Difference,LOG,Detection
1.7024000000000001,1.7728000000000002,0.006399999999999961,0,0
1.7072,1.7856,0.0041599999999999415,0,0
1.7104000000000001,1.792,0.0031999999999999585,0,0
1.7072,1.7952000000000001,0.0031999999999999585,0,0
1.6976,1.7936,0.004800000000000004,0,0
1.6912,1.7936,0.005440000000000023,0,0
1.6896,1.7936,0.004800000000000049,0,0
1.6880000000000002,1.7888000000000002,0.004479999999999995,0,0
1.6848,1.7808000000000002,0.004479999999999995,0,0
1.6816,1.776,0.0032000000000000028,0,0
1.6912,1.7856,0.0038400000000000213,0,0
1.7040000000000002,1.7952000000000001,0.006080000000000041,0,0
1.7104000000000001,1.7968000000000002,0.007040000000000069,0,0
1.7152,1.7968000000000002,0.007360000000000033,0,0
1.7152,1.7952000000000001,0.006720000000000015,0,0
